message_id,channel_name,image_path,detected_objects_count,detected_classes,top_detected_class,top_confidence,image_category,all_confidences
22237,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22237.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
21058,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21058.jpg,0,,,0.0,other,{}
22551,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22551.jpg,0,,,0.0,other,{}
21070,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21070.jpg,1,39,bottle,0.8690332770347595,product_display,{39: 0.8690332770347595}
22579,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22579.jpg,1,39,bottle,0.8690332770347595,product_display,{39: 0.8690332770347595}
21716,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21716.jpg,2,"76,74",scissors,0.5893492102622986,other,"{76: 0.5893492102622986, 74: 0.2823452055454254}"
21702,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21702.jpg,1,41,cup,0.2647552192211151,product_display,{41: 0.2647552192211151}
21064,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21064.jpg,1,39,bottle,0.8699764609336853,product_display,{39: 0.8699764609336853}
22586,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22586.jpg,0,,,0.0,other,{}
21931,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21931.jpg,1,39,bottle,0.8075836300849915,product_display,{39: 0.8075836300849915}
21925,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21925.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
22592,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22592.jpg,0,,,0.0,other,{}
21919,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21919.jpg,2,"0,11",person,0.678920328617096,lifestyle,"{0: 0.678920328617096, 11: 0.271867960691452}"
22021,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22021.jpg,1,39,bottle,0.9375602006912231,product_display,{39: 0.9375602006912231}
20636,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20636.jpg,1,12,parking meter,0.4189504384994507,other,{12: 0.4189504384994507}
